event_id,match_nr,fighter1_url,fighter1_name,fighter2_url,fighter2_name,fighter1_result,fighter2_result,win_method,win_details,referee,round,time
951,6,/fighter/Dejdamrong-Sor-Amnuaysirichoke-168471,Dejdamrong Sor Amnuaysirichoke,/fighter/Adrian-Mattheis-232883,Adrian Mattheis,win,loss,KO,Punches,Yuji Shimada,1,04:26
951,5,/fighter/Geje-Eustaquio-76813,Geje Eustaquio,/fighter/Anatpong-Bunrad-117787,Anatpong Bunrad,win,loss,Decision,Split,Olivier Coste,3,05:00
951,4,/fighter/Amir-Khan-124985,Amir Khan,/fighter/Rajinder-Singh-Meena-93055,Rajinder Singh Meena,win,loss,TKO,Elbows and Punches,Yuji Shimada,1,01:29
951,3,/fighter/Tiffany-Teo-218563,Tiffany Teo,/fighter/Rebecca-Heintzman-88435,Rebecca Heintzman,win,loss,Decision,Unanimous,Olivier Coste,3,05:00
951,2,/fighter/Rika-Ishige-247069,Rika Ishige,/fighter/Nita-Dea-215187,Nita Dea,win,loss,Submission,Rear-Naked Choke,Olivier Coste,1,02:39
951,1,/fighter/Chen-Lei-253785,Chen Lei,/fighter/Jeremy-Meciaz-253787,Jeremy  Meciaz,win,loss,TKO,Punches,Yuji Shimada,1,02:56
952,10,/fighter/Eduard-Folayang-40882,Eduard Folayang,/fighter/Ev-Ting-60988,Ev Ting,win,loss, Decision,Unanimous, Yuji Shimada,5, 5:00
952,9,/fighter/Kevin-Belingon-40881,Kevin Belingon,/fighter/Toni-Tauru-79446,Toni Tauru,win,loss,TKO,Submission to Punches,Olivier Coste,1,02:27
952,8,/fighter/Honorio-Banario-62423,Honorio Banario,/fighter/Jaroslav-Jartim-85487,Jaroslav Jartim,win,loss,KO,Punch,Yuji Shimada,2,01:31
952,7,/fighter/Christian-Lee-212247,Christian Lee,/fighter/Jianping-Wan-203409,Jianping Wan,win,loss,TKO,Elbows and Punches,Olivier Coste,1,04:15
952,6,/fighter/Danny-Kingad-191627,Danny Kingad,/fighter/Muhammad-Aiman-170815,Muhammad Aiman,win,loss,Decision,Unanimous,Yuji Shimada,3,05:00
952,5,/fighter/Stefer-Rahardian-137099,Stefer Rahardian,/fighter/Eugene-Toquero-99159,Eugene Toquero,win,loss,Decision,Unanimous,Olivier Coste,3,05:00
952,4,/fighter/Xie-Bin-231979,Xie  Bin,/fighter/Chan-Rothana-175869,Chan Rothana,win,loss,Submission,Brabo Choke,Yuji Shimada,2,01:46
952,3,/fighter/Gina-Iniong-62343,Gina Iniong,/fighter/Natalie-Gonzales-Hills-115993,Natalie Gonzales Hills,win,loss,Decision,Unanimous,Olivier Coste,3,05:00
952,2,/fighter/Michelle-Nicolini-83784,Michelle Nicolini,/fighter/Irina-Mazepa-172385,Irina Mazepa,win,loss,Submission,Armbar,Olivier Coste,1,02:11
952,1,/fighter/Robin-Catalan-212057,Robin  Catalan,/fighter/Jeremy-Miado-238183,Jeremy Miado,win,loss,Decision,Split,Yuji Shimada,3,05:00
953,9,/fighter/Angela-Lee-173909,Angela Lee,/fighter/Jenny-Huang-195633,Jenny Huang,win,loss, TKO,Punches, Olivier Coste,3, 3:37
953,8,/fighter/Shannon-Wiratchai-85142,Shannon Wiratchai,/fighter/Richard-Corminal-118579,Richard Corminal,win,loss,KO,Flying Knee and Punch,Yuji Shimada,1,03:37
953,7,/fighter/Joshua-Pacio-154651,Joshua Pacio,/fighter/Dejdamrong-Sor-Amnuaysirichoke-168471,Dejdamrong Sor Amnuaysirichoke,win,loss,Decision,Split,Olivier Coste,3,05:00
953,6,/fighter/Yodsanan-Sityodtong-82604,Yodsanan Sityodtong,/fighter/Ramon-Gonzales-51148,Ramon Gonzales,win,loss,TKO,Retirement,Yuji Shimada,2,03:21
953,5,/fighter/Rika-Ishige-247069,Rika Ishige,/fighter/Audreylaura-Boniface-Raphael-215185,Audreylaura Boniface Raphael,win,loss,TKO,Elbows and Punches,Olivier Coste,1,04:32
953,4,/fighter/Sagetdao-Petpayathai-247067,Sagetdao Petpayathai,/fighter/Kelvin-Ong-229079,Kelvin Ong,win,loss,TKO,Knees and Punches,Yuji Shimada,1,02:20
953,3,/fighter/Jia-Wen-Ma-199403,Jia Wen Ma,/fighter/Yohan-Mulia-Legowo-6815,Yohan Mulia Legowo,win,loss,TKO,Punches,Olivier Coste,2,00:59
953,2,/fighter/Kritsada-Kongsrichai-176461,Kritsada Kongsrichai,/fighter/Adrian-Mattheis-232883,Adrian Mattheis,win,loss,TKO,Elbows,Yuji Shimada,1,02:51
953,1,/fighter/Pongsiri-Mitsatit-171525,Pongsiri Mitsatit,/fighter/Rabin-Catalan-46289,Rabin Catalan,win,loss,TKO,Knees and Punches,Yuji Shimada,1,04:45
954,9,/fighter/Ev-Ting-60988,Ev Ting,/fighter/Kamal-Shalorus-31151,Kamal Shalorus,win,loss, Decision,Split, Yuji Shimada,3, 5:00
954,8,/fighter/Agilan-Thani-153265,Agilan Thani,/fighter/Jeff-Huang-108755,Jeff Huang,win,loss,Submission,Rear-Naked Choke,Yuji Shimada,2,02:25
